id,salario,idade,emprestimo,aprovado
67.0,-0.5453272257711417,1.4804161627367731,-1.457100058247247,0.0
68.0,-1.0190638336208286,-1.4103878326075883,0.4934732414089756,1.0
69.0,-1.4294679552484897,-1.4589532288723674,-0.5755036064072799,0.0
70.0,-0.8483987076693844,0.6520164602296586,0.05834106737097755,0.0
71.0,1.4869118969934088,0.8647110423651481,0.5086023423541267,0.0
72.0,-0.4724421083955112,-1.4878004989177105,0.3809307598496535,1.0
73.0,-0.8117921144922825,-0.5845613665534746,0.4774380891055548,1.0
74.0,0.8159668234797613,0.2942218570381638,-0.3077916892576324,0.0
75.0,-0.33545924351727535,-0.9300126101782724,-0.7634328641416636,0.0
76.0,0.3837518905360754,0.7612328812440894,-0.8797029575197758,0.0
77.0,-0.3180806747606383,1.4613710230153523,-0.8282596854249858,0.0
78.0,0.7076542472676434,1.2019143869266493,1.5707994619875345,0.0
79.0,-0.4567958577678478,1.5323620484525189,1.0530888654071606,0.0
80.0,0.889720513124114,0.6904317398164621,0.9668290678340596,0.0
81.0,0.8715163359123167,0.21913501863268314,0.9221919175751601,0.0
82.0,-0.009835463432591826,0.9745831314004687,1.1328697243492987,0.0
83.0,-0.5955347794220054,0.1585261756884638,0.3159560808341428,0.0
84.0,1.6393630726216775,-1.2748132423603649,-0.07654974887833592,0.0
85.0,-1.0366940413009849,-0.548834077429198,0.022872946965932665,1.0
86.0,-0.028011798168493796,-1.5964240941433347,1.0720271479828782,1.0
87.0,-0.11590958667547202,-1.1580630404669634,1.1897360497633904,1.0
88.0,-1.237101205515675,-1.6390655445564442,-0.9625890874413745,0.0
89.0,0.5778031275358312,-1.008863733531391,-0.6784374188418887,0.0
90.0,-0.8584190265812256,-1.1974386180096526,-1.1447593325702248,0.0
91.0,1.3226678791551534,1.5483356811147178,1.0101863255892463,0.0
92.0,-1.0233905876999452,1.3892937548515008,-1.3339017699532518,0.0
93.0,0.9399046207361559,1.1749740515437204,-0.017206794057558587,0.0
94.0,-1.6950737619577592,1.6946531055023555,-1.2118862717987946,0.0
95.0,-0.2259467577876653,1.089815916024271,-1.070949583932847,0.0
96.0,0.3511253425091481,-0.9124132201284265,-0.07462367688434535,0.0
97.0,-0.23465303050604253,1.6788405371834594,-0.9268893375628434,0.0
98.0,0.4420807688793844,1.7215467974883143,-0.09737777689139067,0.0
99.0,0.5774181113265272,-1.5614591203562687,1.6937934403861368,1.0
100.0,-0.13207044314861088,-1.264155101660388,0.7997429755914904,1.0
101.0,0.42795240095467424,-0.3227628508548531,0.9353770756912861,0.0
102.0,-0.28251760993980857,0.5320283595396066,-0.6997670293381767,0.0
103.0,1.2263116911493082,0.6789345959813327,-0.8024204170820687,0.0
104.0,0.8353538885441819,-1.1487453950054014,2.0221424355172917,1.0
105.0,1.0830669945139428,0.35683167406451266,2.5053420357528484,0.0
106.0,0.16078967518016762,0.25415379505834207,-1.4131896566584667,0.0
107.0,-1.4894684078996134,-0.8316126415854251,-0.1694992946380029,1.0
108.0,1.260932582191571,-0.4671024231826052,-1.3970349328433695,0.0
109.0,-1.6614865830819787,0.2556759754548224,-1.384735939639807,0.0
110.0,-1.192225889554342,-0.4086243762054684,-0.7669610591157743,0.0
111.0,-0.6168835673854227,-1.6161748767228437,-1.40537191626158,0.0
112.0,-0.25832573983361623,0.9148132050919828,-1.4248865963446065,0.0
113.0,1.6359166138306869,-1.5048022240617156,-0.5411519096742776,0.0
114.0,-1.065182337466938,-0.8825598502806496,-0.5963879660023317,0.0
115.0,-0.28129564671049556,-0.1711191624979147,-1.0065058390938764,0.0
116.0,-0.3929303045660615,0.4937172292952498,-0.6703208687601168,0.0
117.0,1.2448376275705852,1.4150533844833921,-1.1956313385651653,0.0
118.0,1.2379290400107192,-1.0825271496246514,-1.4412840824696762,0.0
119.0,-0.7557260877590404,-0.1766167567555906,-0.8705830484195132,0.0
120.0,-1.2132375563817195,-0.8320286730711699,-0.9253377585782528,0.0
121.0,-0.5559142404643166,-0.4216120950045251,-0.21702621076068798,0.0
122.0,-0.09911069899851295,-1.2911428831872218,1.0880622214895175,1.0
123.0,-1.5754539632951452,-0.8757028804674594,-0.9902515368978178,0.0
124.0,-1.6566862126789021,-1.4758337877321557,-1.4011586940964984,0.0
125.0,1.16048331289125,-1.6945450358207816,-0.2656362746945774,0.0
126.0,-0.6433986549706686,-1.38821285449916,-0.9687111835967371,0.0
127.0,-1.3386974791588804,-1.3662441564863876,-0.7056834259025637,0.0
128.0,-1.3177094680728145,1.4035707563825226,-1.2782990976616195,0.0
129.0,1.6634174250371119,0.9422280964974284,0.959179954400282,0.0
130.0,-0.41124485681382095,0.4397607793795581,-1.1198700836794355,0.0
131.0,1.0324463432145752,0.31318648358546564,-0.8649304406371938,0.0
132.0,0.7178711468202792,-1.249235857303346,-0.06211474090479393,0.0
133.0,-0.5782560347400197,-0.8683724912502705,0.5296005363077059,1.0
134.0,-1.5506479347441309,0.9345799682370324,-0.05940805953896228,0.0
135.0,0.24147133767267193,-0.6379622921400622,0.35298863491484167,0.0
136.0,0.9635782143905064,0.5598566591540326,0.04307818700105631,0.0
137.0,0.696373128713103,0.9551666658415956,1.2258680687705115,0.0
138.0,-1.3470976585816723,-1.2185925925466101,-0.37807937007576553,1.0
139.0,1.3662328617950081,-0.2122256710208264,0.06893390718454807,0.0
140.0,-1.2736717428693731,-1.488464878319331,0.19217951501435818,1.0
141.0,0.0006894362452458889,-1.3856703762694547,0.6834446326056374,1.0
142.0,-1.4289021982515522,-0.2730823954307878,-0.0017254997901581604,0.0
143.0,-1.193350625606119,-1.1122336935802009,-0.08360147985288197,1.0
144.0,0.516554643522653,0.7027244535691595,0.4144831812472727,0.0
145.0,-1.141508961241042,-0.14184870576722297,-0.5076473792883656,0.0
146.0,-0.6360745760652671,-1.1190804200837048,0.21358799651300714,1.0
147.0,-0.822501243496834,1.3532966562545847,-0.036460310430387326,0.0
148.0,-0.10055642535063752,0.6209073669992548,0.4429202926417166,0.0
149.0,-0.012756932853656753,1.4792031264131946,0.6605104091443068,0.0
150.0,0.9180790457146262,-0.00715415414119053,0.30748734305615283,0.0
151.0,1.6929945371690898,1.2702170896464986,2.1098894061190077,0.0
152.0,0.5174782139268711,0.23555895271865532,-0.5779547227575738,0.0
153.0,1.4176096401246496,0.7729154588149096,2.7120482289886096,0.0
154.0,-0.7520690283340651,-0.8918344101391078,-0.37010505226243207,0.0
155.0,1.0393909418938372,-0.6382440846116535,-0.42251464514810805,0.0
156.0,0.443905723489545,0.3944951378884448,1.7859553162044592,0.0
157.0,0.15430102986052843,1.0798825337455602,-0.9305353396718681,0.0
158.0,1.2270129013241171,-0.982601282777119,2.2924046650541645,1.0
159.0,1.4173962068814516,0.4663199619443172,2.6451889460546054,0.0
160.0,-0.9414219281967335,0.03688215518254348,-0.5027180394726212,0.0
161.0,-1.2137449648801193,1.3149172060205583,0.3513534320270561,0.0
162.0,1.1809975759796927,-0.7431614182148205,-1.326146129406048,0.0
163.0,-0.36144687488355515,1.4795561264999155,0.5152591965210062,0.0
164.0,0.9283105147134836,-0.589652712652205,-1.06045642167047,0.0
165.0,-0.830186453660536,-0.985331072669153,0.27535488727268537,1.0
166.0,0.7171939955357485,0.21978034876039557,-0.9962527818188718,0.0
167.0,-0.9973801085159,-0.8778542641046522,0.15217007089954376,1.0
168.0,-0.043532167967966294,-1.4959310530309409,-0.674468348768423,0.0
169.0,-1.5354130220522257,0.1434809041032209,-0.5703806899158688,0.0
170.0,-1.431388879634048,-0.9025477859727257,-0.7875078466192333,0.0
171.0,-0.9711024350352899,0.9790032509005883,-0.9056985472668456,0.0
172.0,1.0574532838194348,1.4699266441657834,2.0584744160086377,0.0
173.0,-1.3469888912648003,0.6387640693767183,-0.7842012804642036,0.0
174.0,-0.6384776024104266,0.7230260789998627,-1.088347093568698,0.0
175.0,-0.3881575254835685,0.21117375196640126,0.3443826005793573,0.0
176.0,-0.7401818492645679,1.6944134843269216,-1.1908964734246565,0.0
177.0,-1.5508979992733798,1.2569935475623837,-0.885958779056513,0.0
178.0,0.3310292530073793,-0.5972294247287768,1.196919195133704,1.0
179.0,1.5453366118128626,-1.3070591327816135,-0.867670811294885,0.0
180.0,-0.46820410236071724,-1.607545912957604,0.4572592375450374,1.0
181.0,-0.007269360076952425,-1.072157419006014,0.35378063618529354,1.0
182.0,1.3663789724110362,0.3027586770952581,1.6900025407770702,0.0
183.0,-0.33427156908341615,0.7950432389600133,0.6777401216670523,0.0
184.0,-1.2245092115018228,1.4785918916078584,-1.334183794370968,0.0
185.0,1.1056661766500273,-1.535568739981187,1.9549870217011547,1.0
186.0,1.3466737333994707,-1.1235645111587782,1.727756942141414,1.0
187.0,-0.5402485419627466,0.9874822958130728,0.9294852467372609,0.0
188.0,-0.7190626066856292,1.1923506781039623,-1.4150854857849782,0.0
189.0,0.909941835652193,1.1072035789402888,0.448501451436354,0.0
190.0,0.8108927669437425,0.34919427658250635,0.6384973774730502,0.0
191.0,-1.2655919904762878,-0.8948600434036681,-0.2024784682195882,1.0
192.0,-1.6535474760353932,0.8800460328406998,-0.2909506338143336,0.0
193.0,-0.995182350834455,0.24861699312011248,0.0026147465965774283,0.0
194.0,-0.19609911318809456,0.9767819425882407,0.7706901172874492,0.0
195.0,-0.9469101219529109,0.29034711637454175,-1.0826038459723186,0.0
196.0,-0.6824683428769892,-1.2945008334764985,0.6298276123204966,1.0
197.0,0.5290343556709283,0.9637227720354998,1.7725234036316502,0.0
198.0,-0.7181911392220729,-0.9264720208120999,-0.6772219750768647,0.0
199.0,-0.05888784084586985,-0.5658348543132155,-0.5561498508299609,0.0
200.0,-0.2549555184639994,0.961780848762311,-1.329995504440151,0.0
201.0,0.6485032807074792,0.8677716577732285,2.0809962226804575,0.0
202.0,-0.5081412010440624,-1.1111263530793436,0.5472562943728077,1.0
203.0,1.3535856176775507,-0.27559292788910145,-0.971964312049335,0.0
204.0,-0.1516828676757169,1.6239049477982552,-0.030988731727039448,0.0
205.0,-1.109151172964149,-0.9421421189291393,-0.8820354015841625,0.0
206.0,-1.3624629924045037,-0.22509775222283496,-0.10802066874723865,0.0
207.0,1.4679627817609175,1.5546711507814825,2.0630016485901974,0.0
208.0,0.7920659001346835,0.4341053406588151,-0.7113515046453218,0.0
209.0,1.0939552899118508,0.5808866678975408,-0.7500323039408434,0.0
210.0,0.9477688518019558,0.0846614148168599,1.5917126486565203,0.0
211.0,0.2972582195058418,0.13945333998486162,-0.5967730463793464,0.0
212.0,-0.3623604584099081,1.1490850406080333,-1.1820751172944166,0.0
213.0,-0.9545566663912896,-0.6792850872054287,-1.1777577005568372,0.0
214.0,1.2097277095097763,-1.1672622997517994,-0.3616189212037904,0.0
215.0,-0.4236001186625211,-0.2943677407581753,0.2665064844143546,0.0
216.0,0.09156949001367426,0.941791888011707,0.6557379905257668,0.0
217.0,-1.0344544853616735,-1.5674026773238678,-1.3233478867013275,0.0
218.0,1.3786269242938864,0.7586814725556837,2.173466668895876,0.0
219.0,1.0850063231377733,1.5346912660026164,0.13131319391374624,0.0
220.0,-1.4187570884767955,-0.3556999460068779,-0.20045890257540494,0.0
221.0,1.6111147232462446,1.510344264848902,-1.263339768867095,0.0
222.0,-0.11200092327739306,1.0767134545333599,-1.0752680574555917,0.0
223.0,0.0319175604618583,0.025228845134752594,0.47613758551227936,0.0
224.0,1.422451539748675,0.7548544245997355,-0.8127622936317774,0.0
225.0,-0.900448722024285,0.032114485059098107,-0.5603041387665739,0.0
226.0,0.8929900293435031,-1.0284818842074321,1.0138219489254783,1.0
227.0,1.1985766081243818,-0.6806786639844815,-0.3716330619605938,0.0
228.0,-1.343378941747953,0.5397433065801255,-0.061991818797479246,0.0
229.0,1.3579337199577826,-1.5624041362092105,1.3000009003891055,1.0
230.0,1.4143101250700505,-1.3593547615171673,1.128330037043569,1.0
231.0,1.4251530361349585,0.8584183308971506,1.0773662826629138,0.0
232.0,-0.5702173978525055,0.48063759799210637,-0.9848648965595407,0.0
233.0,1.3855535121302494,0.6065197068423988,-0.6828644265233801,0.0
234.0,-0.7481846375927598,-1.1633954952077712,0.6675289795122875,1.0
235.0,0.9598624390812464,1.336797056195571,1.9318223205330753,0.0
236.0,0.7635108738730175,-1.3919678411634653,0.9475226439000755,1.0
237.0,-0.7309198527567429,1.059524711178335,0.5243305842796692,0.0
238.0,1.0605344148639233,0.3394552908344113,1.1796151140679136,0.0
239.0,-0.21328433137252323,1.2833847902926359,1.1859941462795258,0.0
240.0,-0.48038433009302556,1.6978268734681043,-0.3294660297266157,0.0
241.0,0.04562733133091065,0.9515141122742559,0.9648689027488722,0.0
242.0,0.3957916159747551,-0.9906515524950678,-1.2039606236314329,0.0
243.0,-0.9640953718365424,-0.03634603625483371,0.23983092156954244,0.0
244.0,-1.1647853231096603,-1.7006177873504433,-0.8452352962947722,0.0
245.0,-1.243977459877728,-1.4363831133341018,-0.3427190115767423,1.0
246.0,-1.249104101345016,-0.2663407592540641,-0.9818282857121987,0.0
247.0,1.5623849641724115,0.7159445575034704,0.2274317036530104,0.0
248.0,-0.4699443290370675,0.2864535325804985,-0.556809582896281,0.0
249.0,-1.004088568374265,-1.1033282202751802,0.1966660278813009,1.0
250.0,-1.2740418848323245,1.489895013204245,-0.3803909659707655,0.0
251.0,-1.6630090532300967,-1.218862772269107,-0.6539321445604803,0.0
252.0,-0.7355850008172427,1.3254424811878005,-1.3140114715377313,0.0
253.0,-1.2736529948165571,0.7824623527972735,-0.8516773172275444,0.0
254.0,-1.4014211844231885,-0.08966517947022905,-0.03394861841758801,0.0
255.0,0.1169966760332854,0.3088710849706815,-0.12315610130582949,0.0
256.0,-1.7435858027049753,0.9576499889780107,-1.110040351676013,0.0
257.0,1.5757193448266686,0.19523662205899747,1.1358858611827738,0.0
258.0,0.634436410069855,1.0789376181349433,0.38965795112708035,0.0
259.0,0.41590872693190994,-0.8308038752518301,0.6873031864092498,1.0
260.0,-1.196139307021656,-0.3214687063704977,-0.1880942178805733,0.0
261.0,-1.6150524729250182,1.4474874014399925,-0.9675923844615542,0.0
262.0,0.3618628675066298,1.2417918777520223,-0.8016413266880578,0.0
263.0,-0.7622393341067915,1.0267135203768385,-1.2569039894410827,0.0
264.0,-0.5375025902742685,-0.8684937100808604,-1.1745878485912902,0.0
265.0,0.6914808574131519,0.4587337308896342,0.15311388221162023,0.0
266.0,0.017870305135010117,1.592206504115505,1.2882421317979231,0.0
267.0,0.5184896382950296,0.9174217672609558,-0.6973426741958408,0.0
268.0,-0.29022312873299366,0.8613524073561667,-0.5110359851169622,0.0
269.0,-1.3716689568947853,-0.14480905945626676,-1.2985494627585272,0.0
270.0,-1.199930384219086,1.103511111145737,0.11876636836313129,0.0
271.0,0.4721593739488364,-0.006279377433249404,-1.2971442831750861,0.0
272.0,-0.8224131595103957,-1.1901741647934758,0.5287554182752217,1.0
273.0,-0.5537113312542687,0.6929650272808042,-0.9036288580943648,0.0
274.0,-1.6565172932595227,-1.3352044066873725,-0.5307873916233042,1.0
275.0,0.8539767790420923,1.1829867691961629,1.334953969909843,0.0
276.0,1.1839168735982362,-1.1567696421411497,2.04054302891581,1.0
277.0,-1.5754197728485342,0.31668206819320244,-1.0636970410123212,0.0
278.0,-1.7027850833326201,-1.5932354191749152,-0.11372540916185428,1.0
279.0,-1.7251399620683157,-0.7935707904995211,-0.30411295159482554,1.0
280.0,0.21679256276963046,0.6113986378539835,0.4621354676852817,0.0
281.0,-1.23977392064166,1.2617230245545372,-1.1255727709885377,0.0
282.0,1.2258657132883541,-0.5798405451620585,0.6834227482864488,0.0
283.0,-0.5340037456880946,1.1064987008340783,0.9755421959943641,0.0
284.0,0.6732547020799582,1.5893431849895927,1.4707214672996873,0.0
285.0,0.7676242637969697,-0.039419029163881285,0.12231506200169798,0.0
286.0,1.4200687992745882,0.6851311015021224,-0.16208751522799145,0.0
287.0,0.37696219128300273,0.07867773020292507,-0.8425635890959341,0.0
288.0,1.316319997038061,0.41659904904434336,-0.8507156133997809,0.0
289.0,1.4555676276711738,0.54293452802677,-0.26191260331293786,0.0
290.0,-1.4216599602131208,0.3165094105025344,-0.2788064801492475,0.0
291.0,0.6698379527672657,-0.009215897702957172,-1.2776125887420318,0.0
292.0,1.5742546460888387,0.2014942713513058,1.9670922603542924,0.0
293.0,1.5678507579638126,0.9385656553189378,1.6958046296228473,0.0
294.0,-0.9547039084254006,-0.2376890029561333,-0.9841193936275519,0.0
295.0,-0.6124848926675753,-1.6010442019168867,-0.46445506541898735,0.0
296.0,0.8696632917349547,-1.3800017694268865,0.6225615541671475,0.0
297.0,-0.19618264467979163,0.5114963554368108,-0.5855379147450643,0.0
298.0,0.4610555149580301,-1.466740569459303,0.39580356926138255,0.0
299.0,0.024176658031161737,0.8125681675614359,-0.4854824891117528,0.0
300.0,0.42114802415293423,-1.5024809717338152,-1.2096461045446198,0.0
301.0,-1.2646345986368153,1.0750846437970794,-0.09832534037635435,0.0
302.0,-0.11547861717292673,-0.6321194447483015,0.753942153251116,1.0
303.0,-1.661553309926494,1.2811949119887849,-0.8121842020301441,0.0
304.0,-1.2093637759361466,1.089869628929819,-0.15542490502945913,0.0
305.0,0.4369052642936192,0.7084367668704757,-1.4410131777456268,0.0
306.0,0.3595227478443569,-1.0451938637837386,1.4408279183159747,1.0
307.0,-0.09594874633869388,-1.493208094167795,0.31924475975040967,1.0
308.0,1.1552775973293703,-0.5979021929572237,-1.2732835411420882,0.0
309.0,1.0348391217729536,-1.5569122961839033,0.6660792736742711,0.0
310.0,-0.8338496984961465,1.5906619494721175,0.03531021436838491,0.0
311.0,-0.28075611309116905,0.9547636690907206,0.012084323334340043,0.0
312.0,-1.3792499945019767,0.8306239026766973,-0.8282443787184398,0.0
313.0,0.427536648700236,-0.27489913949344524,1.6431280447383196,0.0
314.0,0.19567177180603781,0.531527706561542,-0.7780121490538914,0.0
315.0,0.420095955703409,0.8687013899064033,-0.9644720170082698,0.0
316.0,-1.731426212786274,1.033737791383971,-0.8364147157445055,0.0
317.0,-0.8402290148538752,0.4266321126067369,-0.2527806855728634,0.0
318.0,0.7349812590014108,-1.1368156837441987,0.3895606497067524,0.0
319.0,-0.10850444719143369,-1.5787963735127684,-0.2769022395081033,0.0
320.0,-1.224770869815222,1.3277999913235592,-1.398368814498916,0.0
321.0,-0.6422774464724016,-0.5006915355949862,-1.4270678516230808,0.0
322.0,-1.7584346620543305,-1.4827967799640052,-1.1838905347149962,0.0
323.0,1.241180182878249,0.17105569978967441,0.43140588059774126,0.0
324.0,-1.3091055781245808,1.5870161784293095,0.2121831349154834,0.0
325.0,1.1666261953815527,1.5942944974215028,1.0507818130177484,0.0
326.0,1.7194403286479316,-0.784363236162928,1.4160328108279379,1.0
327.0,-0.5061236834652243,0.34662469331524515,-0.07583943742089051,0.0
328.0,-0.010371324819948756,-0.5307840367242845,0.49565123560500707,1.0
329.0,-0.6345956728285693,-0.11414297663786202,0.40879107163917633,0.0
330.0,-0.05615830691160919,0.08773724442180462,0.0473297944118305,0.0
331.0,-0.3375989843227359,-1.571661179531119,0.1281704909932721,0.0
332.0,-1.4405709648629341,0.6026963840203081,-0.6623815051535628,0.0
333.0,1.063253266976023,0.6659506871987318,-0.8046079864629184,0.0
334.0,0.18757657295515293,0.7001848589228896,0.5503821817774709,0.0
335.0,-1.0553387611778144,-1.08419238389197,-0.7645652120142102,0.0
336.0,1.1457747680786454,0.29776129927652256,1.1902687346468392,0.0
337.0,0.13662371552344468,1.6228761689799414,-0.1443124981859792,0.0
338.0,-1.4433476664141487,1.397042787513521,-1.265752521652425,0.0
339.0,1.3483971099118275,1.3520685423547185,1.7748523739714674,0.0
340.0,0.8508232217970534,0.8724248147920668,0.030377073867350068,0.0
341.0,0.5315983579376613,1.0343930584355872,0.5969944329610536,0.0
342.0,-0.6259002412412211,0.4727843141285046,-1.3378650103853587,0.0
343.0,1.1717118083129119,-0.9845061665140704,2.458129394257108,1.0
344.0,1.1832870988203519,-1.0764366317610654,0.7741570622825389,0.0
345.0,1.1497436307216466,1.2099628175214354,0.3858730751237259,0.0
346.0,0.33569961355651434,-0.8046075213713284,1.0886084369350508,1.0
347.0,1.6920697938939735,0.9087320097639049,1.7836762933765973,0.0
348.0,-0.030309249063738972,0.7872828037343946,0.42304696425000404,0.0
349.0,-1.5890317890326162,0.7614822089477802,-1.2218738591664666,0.0
350.0,-0.5731108337895989,-1.5836454452482913,0.39910667933502636,1.0
351.0,1.6346858430968125,1.494680239476118,0.2507722657898328,0.0
352.0,-1.69313952634091,0.8646325299953492,-0.6730511891477394,0.0
353.0,0.9423257912234675,-0.6434497295874607,0.49374360808191886,0.0
354.0,0.09599129459100288,-1.6679073206760826,0.8670602691526563,1.0
355.0,-0.9089561081872815,-0.9640582430801193,-1.3847374450172325,0.0
356.0,1.0785058946515025,0.15739998154788837,1.8316332372350388,0.0
357.0,-1.0042459305854998,0.13764919735157632,-0.14732813604938857,0.0
358.0,1.032652013401655,1.659192434264684,0.9015756568493669,0.0
359.0,-0.14033056406675884,-0.6522556768227215,-1.2154120452531814,0.0
360.0,0.1796262663325851,-0.06705864282614772,0.5712135269059587,0.0
361.0,0.9262039605462014,0.9329569909568919,-0.6095545617301604,0.0
362.0,1.4494641749385164,-1.2622929833978502,1.4120316017573846,1.0
363.0,0.13859782793813116,-1.0464161029987706,-0.8223266454886551,0.0
364.0,-0.31132022656646485,1.0582557614686672,0.2851304476320268,0.0
365.0,-0.710555586282783,0.9036088504723262,-0.13356224230716854,0.0
366.0,-0.9152422337339904,1.5762408253578095,-1.1528071214617996,0.0
367.0,-0.3409909919928589,-1.3914554978293525,-1.10757512763855,0.0
368.0,0.21864555411496994,0.7245113378873488,1.207327644761301,0.0
369.0,-0.17374468880780047,-0.9280946520945662,-1.1838806942338649,0.0
370.0,0.34761649316350196,0.9141370633861973,1.2866343378941656,0.0
371.0,0.8541379370309508,-0.24076932406361837,0.298619671964414,0.0
372.0,0.6796590242403717,1.117970881906984,1.605549162247107,0.0
373.0,0.05127146977451167,0.8990367264325254,0.16518787644582344,0.0
374.0,-0.4902701484290004,1.0945671092210176,-0.2951558121628668,0.0
375.0,0.638183859395846,1.3826626867591612,2.0994256750661098,0.0
376.0,0.9330260572083187,-0.8418495196058234,-0.859821199869874,0.0
377.0,0.6575074983979621,-0.7042912106979454,0.3263838086980002,0.0
378.0,0.06957967161315977,1.2011218234701981,1.1283096972308646,0.0
379.0,0.30034238717243134,-0.14633228754664826,1.1400145735018277,0.0
380.0,1.4667707710371984,-0.4027454076264396,-0.6875927168166193,0.0
381.0,1.2092039295867762,-0.5618449263345635,0.6506483816216825,0.0
382.0,-1.2347367668670046,1.1611807280860933,-0.4309925989232892,0.0
383.0,-1.6682545220441534,0.36258290402029747,-0.6176111213932091,0.0
384.0,0.3711996822864289,1.176702263046878,0.8757615440539491,0.0
385.0,-1.0934306291335447,0.9527452544621928,-0.4977210239143928,0.0
